player_name,rounds_played_ct,rounds_played_t,awpy_rounds_ct,awpy_rounds_t,kills_ct,kills_t,deaths_ct,deaths_t,kpr_ct,kpr_t,dpr_ct,dpr_t,kdr_ct,kdr_t,survival_rate_ct,survival_rate_t,damage_ct,damage_t,awpy_damage_ct,awpy_damage_t,damage_taken_ct,damage_taken_t,damage_per_round_ct,damage_per_round_t,damage_taken_per_round_ct,damage_taken_per_round_t,damage_diff_per_round_ct,damage_diff_per_round_t,util_damage_ct,util_damage_t,util_damage_per_round_ct,util_damage_per_round_t,adr_ct,adr_t,kast_rounds_ct,kast_rounds_t,kast_ct,kast_t,impact_ct,impact_t,rating_ct,rating_t,assists_ct,assists_t,assists_per_round_ct,assists_per_round_t,flash_assists_ct,flash_assists_t,flash_assists_per_round_ct,flash_assists_per_round_t,trade_kills_ct,trade_kills_t,traded_deaths_ct,traded_deaths_t,trade_kill_rate_ct,trade_kill_rate_t,death_traded_rate_ct,death_traded_rate_t,trade_participation_ct,trade_participation_t,opening_kills_ct,opening_kills_t,opening_deaths_ct,opening_deaths_t,opening_kill_rate_ct,opening_kill_rate_t,opening_death_rate_ct,opening_death_rate_t,opening_duel_attempts_ct,opening_duel_attempts_t,opening_duel_success_ct,opening_duel_success_t,rounds_with_2k_ct,rounds_with_2k_t,rounds_with_3k_ct,rounds_with_3k_t,rounds_with_4k_ct,rounds_with_4k_t,rounds_with_5k_ct,rounds_with_5k_t,multi_kill_rounds_ct,multi_kill_rounds_t,multi_kill_rate_ct,multi_kill_rate_t,rifle_kills_ct,rifle_kills_t,awp_kills_ct,awp_kills_t,smg_kills_ct,smg_kills_t,pistol_kills_ct,pistol_kills_t,shotgun_kills_ct,shotgun_kills_t,scout_kills_ct,scout_kills_t,util_kills_ct,util_kills_t,rifle_kill_share_ct,rifle_kill_share_t,awp_kill_share_ct,awp_kill_share_t,grenades_thrown_ct,grenades_thrown_t,he_grenades_thrown_ct,he_grenades_thrown_t,flashbangs_thrown_ct,flashbangs_thrown_t,smokes_thrown_ct,smokes_thrown_t,fire_nades_thrown_ct,fire_nades_thrown_t,decoys_thrown_ct,decoys_thrown_t,grenades_per_round_ct,grenades_per_round_t,he_grenades_per_round_ct,he_grenades_per_round_t,flashbangs_per_round_ct,flashbangs_per_round_t,smokes_per_round_ct,smokes_per_round_t,fire_nades_per_round_ct,fire_nades_per_round_t,decoys_per_round_ct,decoys_per_round_t,rounds_played_total,pc1,pc2,cluster
sausoL,60,59,60,59,39,31,42,45,0.65,0.5254237288135594,0.7,0.7627118644067796,0.9285714285714286,0.6888888888888889,0.3,0.2372881355932203,4881.0,4704.0,3904.0,3588.0,5627.0,6587.0,81.35,79.72881355932203,93.78333333333332,111.64406779661016,-12.433333333333334,-31.91525423728813,224.0,283.0,3.733333333333333,4.796610169491525,65.06666666666666,60.813559322033896,42,44,68.33333333333333,74.57627118644068,1.0375,0.7945762711864406,0.9811083333333332,0.8684141694915254,9,12,0.15,0.2033898305084746,1,3,0.0166666666666666,0.0508474576271186,7,12,8,17,0.1794871794871795,0.3870967741935484,0.1904761904761904,0.3777777777777777,0.25,0.4915254237288136,5,4,7,6,0.1282051282051282,0.1290322580645161,0.1666666666666666,0.1333333333333333,12,10,0.4166666666666667,0.4,9,7,3,3,0,0,0,0,9,7,0.15,0.1186440677966101,29,18,0,1,2,0,5,12,0,0,0,0,1,0,0.7435897435897436,0.5806451612903226,0.0,0.032258064516129,126,115,21,12,37,34,32,35,36,32,0,2,2.1,1.9491525423728813,0.35,0.2033898305084746,0.6166666666666667,0.576271186440678,0.5333333333333333,0.5932203389830508,0.6,0.5423728813559322,0.0,0.0338983050847457,119,-5.106924359062532,-0.8552822882463261,1
siuhy,42,44,42,44,22,23,31,35,0.5238095238095238,0.5227272727272727,0.7380952380952381,0.7954545454545454,0.7096774193548387,0.6571428571428571,0.2619047619047619,0.2045454545454545,2848.0,3159.0,2281.0,2670.0,4213.0,4461.0,67.80952380952381,71.79545454545455,100.3095238095238,101.38636363636364,-32.5,-29.59090909090909,184.0,70.0,4.380952380952381,1.5909090909090908,54.30952380952381,60.68181818181818,28,30,66.66666666666667,68.18181818181819,0.7757142857142857,0.7988636363636362,0.797925619047619,0.8039131818181818,7,10,0.1666666666666666,0.2272727272727272,4,3,0.0952380952380952,0.0681818181818181,9,6,6,10,0.4090909090909091,0.2608695652173913,0.1935483870967742,0.2857142857142857,0.3571428571428571,0.3636363636363636,4,3,4,5,0.1818181818181818,0.1304347826086956,0.1290322580645161,0.1428571428571428,8,8,0.5,0.375,6,6,1,1,0,0,0,0,6,6,0.1428571428571428,0.1363636363636363,16,17,0,0,0,0,5,5,0,0,0,0,0,0,0.7272727272727273,0.7391304347826086,0.0,0.0,91,115,21,4,16,44,35,47,19,20,0,0,2.1666666666666665,2.613636363636364,0.5,0.0909090909090909,0.3809523809523809,1.0,0.8333333333333334,1.068181818181818,0.4523809523809524,0.4545454545454545,0.0,0.0,86,-8.176522870213532,-1.0815750387015473,1
soulfly,92,84,92,84,53,48,53,68,0.5760869565217391,0.5714285714285714,0.5760869565217391,0.8095238095238095,1.0,0.7058823529411765,0.4239130434782608,0.1904761904761904,7230.0,7366.0,5915.0,5710.0,7599.0,9016.0,78.58695652173913,87.69047619047619,82.59782608695652,107.33333333333331,-4.010869565217392,-19.642857142857142,319.0,293.0,3.467391304347826,3.488095238095238,64.29347826086956,67.97619047619048,68,59,73.91304347826087,69.04761904761905,0.8992391304347827,0.8971428571428574,1.0092451739130437,0.8922546666666665,18,18,0.1956521739130435,0.2142857142857142,3,3,0.0326086956521739,0.0357142857142857,9,13,9,14,0.1698113207547169,0.2708333333333333,0.1698113207547169,0.2058823529411764,0.1956521739130435,0.3214285714285714,9,7,11,21,0.1698113207547169,0.1458333333333333,0.2075471698113207,0.3088235294117647,20,28,0.45,0.25,11,10,3,2,0,0,0,0,11,10,0.1195652173913043,0.119047619047619,28,37,0,0,11,1,13,10,0,0,0,0,1,0,0.5283018867924528,0.7708333333333334,0.0,0.0,189,120,17,11,45,37,64,45,63,27,0,0,2.0543478260869565,1.4285714285714286,0.1847826086956521,0.1309523809523809,0.4891304347826087,0.4404761904761904,0.6956521739130435,0.5357142857142857,0.6847826086956522,0.3214285714285714,0.0,0.0,176,-1.9199684361942382,-1.1699076391844652,1
tAk,91,115,91,115,57,59,52,78,0.6263736263736264,0.5130434782608696,0.5714285714285714,0.6782608695652174,1.0961538461538465,0.7564102564102564,0.4285714285714285,0.3217391304347826,7403.0,7906.0,5822.0,6461.0,7110.0,10777.0,81.35164835164835,68.74782608695652,78.13186813186813,93.71304347826089,3.21978021978022,-24.965217391304343,268.0,326.0,2.9450549450549453,2.834782608695652,63.97802197802198,56.18260869565217,76,78,83.51648351648352,67.82608695652173,1.0303296703296705,0.7518260869565216,1.129888703296703,0.8211314086956523,23,23,0.2527472527472527,0.2,1,2,0.0109890109890109,0.017391304347826,13,22,21,20,0.2280701754385964,0.3728813559322034,0.4038461538461538,0.2564102564102564,0.3736263736263736,0.3652173913043478,5,7,6,13,0.087719298245614,0.1186440677966101,0.1153846153846153,0.1666666666666666,11,20,0.4545454545454545,0.35,11,11,2,2,1,1,1,0,11,11,0.1208791208791208,0.0956521739130434,43,38,0,0,4,4,7,14,0,0,0,0,1,1,0.7543859649122807,0.6440677966101694,0.0,0.0,186,205,42,25,64,77,46,59,34,44,0,0,2.043956043956044,1.7826086956521738,0.4615384615384615,0.217391304347826,0.7032967032967034,0.6695652173913044,0.5054945054945055,0.5130434782608696,0.3736263736263736,0.3826086956521739,0.0,0.0,206,-0.19798268942633004,-1.292577375359919,1
tN1R,166,154,166,154,122,110,112,103,0.7349397590361446,0.7142857142857143,0.6746987951807228,0.6688311688311688,1.0892857142857142,1.0679611650485437,0.3253012048192771,0.3311688311688311,16266.0,14773.0,13158.0,11408.0,16096.0,15131.0,97.98795180722892,95.92857142857144,96.96385542168674,98.25324675324676,1.0240963855421688,-2.324675324675325,911.0,647.0,5.487951807228916,4.201298701298701,79.26506024096386,74.07792207792208,123,108,74.09638554216868,70.12987012987013,1.2566265060240962,1.208896103896104,1.1512959036144577,1.0869436623376625,40,27,0.2409638554216867,0.1753246753246753,5,4,0.0301204819277108,0.0259740259740259,20,28,31,29,0.1639344262295081,0.2545454545454545,0.2767857142857143,0.2815533980582524,0.3072289156626506,0.3701298701298701,20,8,25,16,0.1639344262295081,0.0727272727272727,0.2232142857142857,0.1553398058252427,45,24,0.4444444444444444,0.3333333333333333,29,28,10,7,2,1,0,0,29,28,0.1746987951807229,0.1818181818181818,89,82,1,0,10,5,20,21,0,0,0,0,1,2,0.7295081967213115,0.7454545454545455,0.0081967213114754,0.0,408,314,66,51,104,97,122,74,116,91,0,1,2.4578313253012047,2.038961038961039,0.3975903614457831,0.3311688311688311,0.6265060240963856,0.6298701298701299,0.7349397590361446,0.4805194805194805,0.6987951807228916,0.5909090909090909,0.0,0.0064935064935064,320,11.450136098230297,-3.31723677005641,0
torzsi,95,84,95,84,54,37,44,57,0.5684210526315789,0.4404761904761904,0.4631578947368421,0.6785714285714286,1.2272727272727273,0.6491228070175439,0.5368421052631579,0.3214285714285714,7638.0,5787.0,5629.0,4363.0,7293.0,8191.0,80.4,68.89285714285714,76.76842105263158,97.51190476190476,3.631578947368421,-28.61904761904762,473.0,269.0,4.978947368421053,3.202380952380953,59.252631578947366,51.94047619047619,71,59,74.73684210526316,70.23809523809524,0.8970526315789473,0.6332142857142857,1.0310314105263156,0.7757198571428573,17,21,0.1789473684210526,0.25,4,7,0.0421052631578947,0.0833333333333333,13,13,7,15,0.2407407407407407,0.3513513513513513,0.1590909090909091,0.2631578947368421,0.2105263157894736,0.3333333333333333,17,5,4,8,0.3148148148148148,0.1351351351351351,0.0909090909090909,0.1403508771929824,21,13,0.8095238095238095,0.3846153846153846,15,6,3,2,0,0,0,0,15,6,0.1578947368421052,0.0714285714285714,8,14,40,14,0,0,5,7,0,0,0,1,1,1,0.1481481481481481,0.3783783783783784,0.7407407407407407,0.3783783783783784,160,182,34,10,47,94,44,56,35,22,0,0,1.6842105263157894,2.1666666666666665,0.3578947368421052,0.119047619047619,0.4947368421052631,1.119047619047619,0.4631578947368421,0.6666666666666666,0.3684210526315789,0.2619047619047619,0.0,0.0,179,-2.4325262427103427,5.460048230621837,1
try,38,36,38,36,35,16,31,24,0.9210526315789472,0.4444444444444444,0.8157894736842105,0.6666666666666666,1.1290322580645162,0.6666666666666666,0.1842105263157894,0.3333333333333333,4783.0,2681.0,3028.0,1649.0,4412.0,3494.0,125.86842105263158,74.47222222222223,116.10526315789474,97.05555555555556,9.763157894736842,-22.58333333333333,51.0,52.0,1.3421052631578947,1.4444444444444444,79.6842105263158,45.80555555555556,32,23,84.21052631578948,63.888888888888886,1.6292105263157894,0.6405555555555555,1.3108908421052632,0.7669397777777778,7,5,0.1842105263157894,0.1388888888888889,2,3,0.0526315789473684,0.0833333333333333,7,5,9,2,0.2,0.3125,0.2903225806451613,0.0833333333333333,0.4210526315789473,0.1944444444444444,4,1,3,10,0.1142857142857142,0.0625,0.0967741935483871,0.4166666666666667,7,11,0.5714285714285714,0.0909090909090909,9,3,2,2,0,0,0,0,9,3,0.2368421052631578,0.0833333333333333,13,8,12,8,0,0,8,0,0,0,1,0,1,0,0.3714285714285714,0.5,0.3428571428571428,0.5,51,71,7,6,16,36,17,20,11,9,0,0,1.3421052631578947,1.9722222222222223,0.1842105263157894,0.1666666666666666,0.4210526315789473,1.0,0.4473684210526316,0.5555555555555556,0.2894736842105263,0.25,0.0,0.0,74,-8.083209085723805,4.953164558557713,1
ultimate,42,44,42,44,32,33,27,37,0.7619047619047619,0.75,0.6428571428571429,0.8409090909090909,1.1851851851851851,0.8918918918918919,0.3571428571428571,0.1590909090909091,3883.0,4264.0,3002.0,3165.0,3624.0,5551.0,92.45238095238096,96.9090909090909,86.28571428571429,126.1590909090909,6.166666666666667,-29.25,176.0,55.0,4.190476190476191,1.25,71.47619047619048,71.93181818181819,36,34,85.71428571428571,77.27272727272727,1.2828571428571427,1.273409090909091,1.2484532380952382,1.076229909090909,7,9,0.1666666666666666,0.2045454545454545,1,4,0.0238095238095238,0.0909090909090909,8,15,8,5,0.25,0.4545454545454545,0.2962962962962963,0.1351351351351351,0.3809523809523809,0.4545454545454545,4,3,4,1,0.125,0.0909090909090909,0.1481481481481481,0.027027027027027,8,4,0.5,0.75,6,7,0,2,0,0,0,0,6,7,0.1428571428571428,0.1590909090909091,4,13,16,12,7,0,3,7,0,0,0,0,1,0,0.125,0.3939393939393939,0.5,0.3636363636363636,75,102,15,2,25,48,22,32,13,19,0,1,1.7857142857142858,2.3181818181818183,0.3571428571428571,0.0454545454545454,0.5952380952380952,1.0909090909090908,0.5238095238095238,0.7272727272727273,0.3095238095238095,0.4318181818181818,0.0,0.0227272727272727,86,-5.85574668411096,4.482075089203985,1
w0nderful,117,129,117,129,85,101,67,75,0.7264957264957265,0.7829457364341085,0.5726495726495726,0.5813953488372093,1.2686567164179106,1.346666666666667,0.4273504273504273,0.4186046511627907,13423.0,13687.0,8576.0,9353.0,9313.0,10459.0,114.72649572649571,106.10077519379846,79.5982905982906,81.07751937984496,35.12820512820513,25.023255813953487,420.0,261.0,3.58974358974359,2.0232558139534884,73.2991452991453,72.50387596899225,84,104,71.7948717948718,80.62015503875969,1.15,1.3192248062015504,1.0865646153846154,1.24061392248062,15,23,0.1282051282051282,0.1782945736434108,3,10,0.0256410256410256,0.0775193798449612,17,23,10,19,0.2,0.2277227722772277,0.1492537313432835,0.2533333333333333,0.2307692307692307,0.3255813953488372,16,12,12,4,0.188235294117647,0.1188118811881188,0.1791044776119403,0.0533333333333333,28,16,0.5714285714285714,0.75,21,25,3,5,1,0,0,0,21,25,0.1794871794871795,0.1937984496124031,13,37,54,43,1,2,14,11,0,0,3,4,0,2,0.1529411764705882,0.3663366336633663,0.6352941176470588,0.4257425742574257,200,280,36,14,63,122,56,78,45,66,0,0,1.709401709401709,2.1705426356589146,0.3076923076923077,0.1085271317829457,0.5384615384615384,0.9457364341085271,0.4786324786324786,0.6046511627906976,0.3846153846153846,0.5116279069767442,0.0,0.0,246,5.287636977780184,9.787578530900221,2
woxic,92,89,92,89,74,53,47,58,0.8043478260869565,0.5955056179775281,0.5108695652173914,0.651685393258427,1.574468085106383,0.913793103448276,0.4891304347826087,0.348314606741573,11238.0,8694.0,7556.0,6004.0,7466.0,8516.0,122.15217391304348,97.68539325842696,81.15217391304348,95.68539325842696,41.0,2.0,652.0,77.0,7.086956521739131,0.8651685393258427,82.1304347826087,67.46067415730337,74,58,80.43478260869566,65.1685393258427,1.3717391304347826,0.9669662921348317,1.342731956521739,0.9462318202247192,15,23,0.1630434782608695,0.2584269662921348,1,9,0.0108695652173913,0.1011235955056179,14,13,8,9,0.1891891891891892,0.2452830188679245,0.1702127659574468,0.1551724137931034,0.2391304347826087,0.247191011235955,12,8,11,7,0.1621621621621621,0.1509433962264151,0.2340425531914893,0.1206896551724138,23,15,0.5217391304347826,0.5333333333333333,18,10,6,2,0,0,0,0,18,10,0.1956521739130435,0.1123595505617977,5,14,44,29,4,0,11,6,2,0,7,4,1,0,0.0675675675675675,0.2641509433962264,0.5945945945945946,0.5471698113207547,133,190,33,6,34,102,39,54,27,28,0,0,1.4456521739130437,2.134831460674157,0.358695652173913,0.0674157303370786,0.3695652173913043,1.146067415730337,0.4239130434782608,0.6067415730337079,0.2934782608695652,0.3146067415730337,0.0,0.0,181,0.39195600592986185,10.881910497418577,2
xertioN,95,84,95,84,62,58,53,64,0.6526315789473685,0.6904761904761905,0.5578947368421052,0.7619047619047619,1.169811320754717,0.90625,0.4421052631578947,0.238095238095238,8558.0,8302.0,7203.0,6374.0,8025.0,9793.0,90.0842105263158,98.83333333333331,84.47368421052632,116.58333333333331,5.610526315789474,-17.75,650.0,662.0,6.842105263157895,7.880952380952381,75.82105263157895,75.88095238095238,79,54,83.15789473684211,64.28571428571429,1.0906315789473682,1.1357142857142857,1.2041357052631578,0.9560557142857142,25,15,0.2631578947368421,0.1785714285714285,3,0,0.031578947368421,0.0,11,19,17,16,0.1774193548387097,0.3275862068965517,0.320754716981132,0.25,0.2947368421052631,0.4166666666666667,11,6,7,15,0.1774193548387097,0.1034482758620689,0.1320754716981132,0.234375,18,21,0.6111111111111112,0.2857142857142857,12,14,1,4,0,2,0,0,12,14,0.1263157894736842,0.1666666666666666,46,38,0,0,3,3,11,12,0,0,0,0,2,5,0.7419354838709677,0.6551724137931034,0.0,0.0,204,148,58,28,39,29,58,45,49,46,0,0,2.147368421052632,1.761904761904762,0.6105263157894737,0.3333333333333333,0.4105263157894737,0.3452380952380952,0.6105263157894737,0.5357142857142857,0.5157894736842106,0.5476190476190477,0.0,0.0,179,1.199386937438457,-3.018466097011486,0
yuurih,120,112,120,112,89,82,62,78,0.7416666666666667,0.7321428571428571,0.5166666666666667,0.6964285714285714,1.435483870967742,1.051282051282051,0.4833333333333333,0.3035714285714285,11353.0,11666.0,9041.0,9186.0,8791.0,11156.0,94.60833333333332,104.16071428571428,73.25833333333334,99.60714285714286,21.35,4.553571428571429,523.0,738.0,4.358333333333333,6.589285714285714,75.34166666666667,82.01785714285714,102,81,85.0,72.32142857142857,1.28875,1.3103571428571428,1.3109023333333334,1.1459622500000002,34,39,0.2833333333333333,0.3482142857142857,11,7,0.0916666666666666,0.0625,13,24,16,16,0.146067415730337,0.2926829268292683,0.2580645161290322,0.2051282051282051,0.2416666666666666,0.3571428571428571,10,7,4,6,0.1123595505617977,0.0853658536585365,0.064516129032258,0.0769230769230769,14,13,0.7142857142857143,0.5384615384615384,22,20,1,4,0,1,0,0,22,20,0.1833333333333333,0.1785714285714285,67,68,0,0,7,0,15,11,0,0,0,0,0,2,0.7528089887640449,0.8292682926829268,0.0,0.0,336,230,68,39,88,71,96,59,84,60,0,1,2.8,2.0535714285714284,0.5666666666666667,0.3482142857142857,0.7333333333333333,0.6339285714285714,0.8,0.5267857142857143,0.7,0.5357142857142857,0.0,0.0089285714285714,232,6.237439534063015,-1.658047059485083,0
zont1x,166,154,166,154,115,73,102,101,0.6927710843373494,0.474025974025974,0.6144578313253012,0.6558441558441559,1.1274509803921569,0.7227722772277227,0.3855421686746988,0.3441558441558441,14775.0,10553.0,12473.0,8568.0,15008.0,13935.0,89.00602409638554,68.52597402597402,90.40963855421688,90.487012987013,-1.4036144578313252,-21.96103896103896,1127.0,899.0,6.789156626506024,5.837662337662338,75.13855421686748,55.63636363636363,130,110,78.3132530120482,71.42857142857143,1.1407831325301203,0.702922077922078,1.1336100240963856,0.8350032467532467,43,32,0.2590361445783132,0.2077922077922078,13,7,0.0783132530120482,0.0454545454545454,24,23,21,33,0.208695652173913,0.3150684931506849,0.2058823529411764,0.3267326732673267,0.2710843373493976,0.3636363636363636,15,5,10,22,0.1304347826086956,0.0684931506849315,0.0980392156862745,0.2178217821782178,25,27,0.6,0.1851851851851851,27,18,11,6,1,1,0,0,27,18,0.1626506024096385,0.1168831168831168,86,47,0,0,17,9,10,15,0,0,0,0,1,2,0.7478260869565218,0.6438356164383562,0.0,0.0,365,294,96,64,86,86,105,66,78,78,0,0,2.198795180722892,1.9090909090909087,0.5783132530120482,0.4155844155844156,0.5180722891566265,0.5584415584415584,0.6325301204819277,0.4285714285714285,0.4698795180722891,0.5064935064935064,0.0,0.0,320,8.350574476885845,-4.227206537847155,0
